text,label,idx
How did Super President gain his powers on the animated series ?,2,4531
How tall was the animated King Kong ?,5,4532
What are values ?,2,4533
What is the population of Japan ?,5,4534
Name an American made motorcycle .,1,4535
Where was the largest concentration camp in World War II ?,4,4536
How much did Alaska cost when bought from Russia ?,5,4537
How many events make up the decathlon ?,5,4538
What causes blue balls ?,2,4539
What were the first bodies visited by spacecraft ?,4,4540
Who succeeded Nikita Khrushchev as first secretary of the Communist Party ?,3,4541
Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?,3,4542
Name of the lady the Great Gatsby pines for ?,3,4543
What does a chef coddle eggs in ?,1,4544
How many bails are there in a cricket wicket ?,5,4545
What city was Martin Luther King Jr. assassinated in ?,4,4546
"What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?",3,4547
Where 's the Bernini-Bristol Hotel ?,4,4548
Who said `` What contemptible scoundrel stole the cork from my lunch ? '',3,4549
What is the capital of Kosovo ?,4,4550
What kind of company is 7-Eleven ?,3,4551
How many letters appear with the numbers 2 to 9 on a telephone dial ?,5,4552
What were the first three cities to have a population of more than a million ?,4,4553
How did the months of the year get there name ?,2,4554
What scale measures earthquakes ?,1,4555
What is a glory hole ?,2,4556
What kind of education would you need to become an athletic trainer for the NFL ?,1,4557
What are the major companies that are part of Dow Jones ?,3,4558
What college did Joe Namath play football for ?,3,4559
What was the minimum wage in 1991 ?,5,4560
What country is the biggest producer of tungsten ?,4,4561
How does it make its colors ?,2,4562
What would happen to Canada if Quebec separated ?,2,4563
When is the Jimmy Buffett concert coming to the E center in Camden NJ ?,5,4564
What is ` Last Chance for Animals ' ?,2,4565
What European country abandoned postage stamps in 1923 because printing them cost more than their face value ?,4,4566
What is the weather like on the moon ?,2,4567
Who was the 1st U.S. President ?,3,4568
"What is the main language of Sao Paulo , Brazil ?",1,4569
How much did Varian Associates try to sell its vacuum products division to the BOC group for ?,5,4570
What is the abbreviation of the International Olympic Committee ?,0,4571
How many people hike ?,5,4572
What are boxcars ?,2,4573
How do I keep cats out of my flower garden for good ?,2,4574
Who played Maria in the film West Side Story ?,3,4575
What is a common anti-AIDS drug ?,1,4576
Who bestowed great power upon Captain Britain ?,3,4577
How can you tell when figs are ripe ?,2,4578
How do I love thee ?,2,4579
Which type of soda has the greatest amount of caffeine ?,1,4580
What nationality is a Sicilian ?,4,4581
What is the most common boy 's or girl 's name ?,3,4582
"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?",3,4583
What color was the hundred billionth crayon made by Crayola ?,1,4584
What soft drink tells us to `` Go Hawaiian '' ?,1,4585
How does a hydroelectric dam work ?,2,4586
What is the oldest building in the United States ?,4,4587
What is the West Virginia state animal ?,1,4588
How many people died on South Carolina highways in 1998 ?,5,4589
What are binomial coefficients ?,2,4590
What was The Living Room War ?,2,4591
What are some translations of the phrase `` Thank-you '' ?,1,4592
What is President Nixon 's birthdate ?,5,4593
What is `` the great American family cereal '' ?,1,4594
"What was Suzy Parker doing to earn $1 , 000 in the early 1950 's ?",2,4595
How many people died in the Vietnam war ?,5,4596
What year did Montana become a state ?,5,4597
When was the USSR dissolved ?,5,4598
Why are there letters on the telephone ? Why are there no Q or Z ?,2,4599
What Japanese city was once called Edo ?,4,4600
Who did the Seven Mules block for ?,3,4601
What is the world 's largest distilling company ?,3,4602
"What 's the name of the actress who starred in the movie , `` Silence of the Lambs '' ?",3,4603
Where is one 's corpus callosum found ?,4,4604
Who did Napolean defeat at Jena and Auerstadt ?,3,4605
What household products are there for adult acne ?,1,4606
What British prime minister and U.S. president were seventh cousins once-removed ?,3,4607
What is the most expensive car in the world ?,1,4608
What is an Angelus ?,2,4609
How many objects orbit the Earth ?,5,4610
What was the tragedy that struck the city of Dogtown in 1899 ?,1,4611
What 's the oldest capital city in the Americas ?,4,4612
What Leon Uris novel dealt with the Russian capture of Berlin ?,1,4613
"What is the location of Edinburgh , Scotland ?",4,4614
How many muscles does the average adult use when going for a walk ?,5,4615
How long do you have to live in a community to vote ?,5,4616
What was the name of the Titanic 's captain ?,3,4617
Name of heroine in `` Scruples '' ?,3,4618
How big is the Chappellet vineyard ?,5,4619
Jackson Pollock was a native of what country ?,4,4620
What makes sperm ?,2,4621
How do I know how much money to save for retirement ?,2,4622
What does the dot on the letter i mean ?,2,4623
Who wrote The Godfather ?,3,4624
What is the origin of the term soda jerk ?,2,4625
What is the frequency of VHF ?,5,4626
What sport does Chris Jogis play ?,1,4627
What island was the target of the U.S. 's Operation Urgent Fury ?,4,4628
What is a fear of robbers ?,1,4629
What Nevil Shute novel is about the doomed survivors of a nuclear war ?,1,4630
What is the cause of endangered species ?,2,4631
Which of the following TV newsmen was a Rhodes scholar ?,3,4632
What did Warlock wear on his forehead in Marvel comics ?,1,4633
What is the softest part of the body ?,1,4634
What six-foot temperance advocate wielded her hatchet on saloons ?,3,4635
How many islands does Fiji have ?,5,4636
What line divided the North and South in the U.S. Civil War ?,1,4637
What is the definition of cecum ?,2,4638
Who invented volleyball ?,3,4639
How do I do this ?,2,4640
Name a ballet company Mikhail Baryshnikov has danced for ?,3,4641
Who led the Normans to victory in the Battle of Hastings ?,3,4642
What is the origin of the word `` Teddy bear '' ?,2,4643
What percentage of the world 's plant and animal species can be found in the Amazon forests ?,5,4644
"What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?",3,4645
Who invented the horoscope ?,3,4646
What nutrients are for healthy bones and teeth ?,1,4647
What are Fortune 500 companies ?,2,4648
What is the difference between ninjitsu and kung fu ?,2,4649
What king was forced to agree to the Magna Carta ?,3,4650
How many electoral college votes does Colorado have ?,5,4651
What were Babe Ruth 's Christian names ?,3,4652
How many bottles of wine were prisoners in the Bastille allowed per day ?,5,4653
Where do lobsters like to live ?,4,4654
"Who was the first elected mayor of Washington , D.C. ?",3,4655
What are the wolverine habits ?,1,4656
How do you fix squeaky floors ?,2,4657
When was the Big Thompson flood ?,5,4658
What good are mosquitoes ?,2,4659
How do you get bubblegum out of carpet ?,2,4660
"What 's played at Wembley Stadium , London , every May ?",1,4661
"Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?",3,4662
How many hours of work does it take a typist to complete a 100-page screenplay ?,5,4663
What is Alice Cooper 's real name ?,3,4664
What is the Peloponnesian League ?,2,4665
What two cities usually mark the extremes of English Channel swims ?,4,4666
How many times does the tide ebb and flow each day ?,5,4667
Who invented television ?,3,4668
What are tannins ?,2,4669
How does General Mills manufacture Cheerios ?,2,4670
What was Jimmy Durante 's theme song ?,1,4671
Name the person who burst through the screen in the Lite beer commercials .,3,4672
What delicacy is known indelicately as pickled roe ?,1,4673
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?,1,4674
What U.S. vice-president killed Alexander Hamilton in a duel ?,3,4675
What 's the Fahrenheit equivalent of zero degrees centigrade ?,5,4676
How many muscles does an oyster have ?,5,4677
"What card game derived its name from biritch , or Russian Whist ?",1,4678
Who wrote `` Much Ado About Nothing '' ?,3,4679
What is the collective noun for geese ?,1,4680
What personality traits are Capricorns said to have ?,2,4681
What was John F. Kennedy 's 1960 campaign song ?,1,4682
What Louisiana Senator won a seat that had been held by his father and mother ?,3,4683
What hymn did John Steinbeck get his title The Grapes of Wrath from ?,1,4684
What invention does the principle of conservation of energy make impossible ?,1,4685
What 's the highest-ranking suit in bridge ?,1,4686
Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?,3,4687
What writer is famous for physically putting himself into the center of his subject matter ?,3,4688
Who 's the lead singer of the Led Zeppelin band ?,3,4689
"In Dana 's `` Two Years Before the Mast , '' what seafarers lived in an abandoned oven on the beach at San Diego ?",3,4690
Who plays the cop in the movie `` Kindergarten Cop '' ?,3,4691
How many characters makes up a word for typing test purposes ?,5,4692
What non-mechanical sport achieves the highest speeds ?,1,4693
What was the 1940 annual salary for a boilermaker ?,5,4694
"Who created Billy Pilgrim , a survivor of the Dresden firestorm ?",3,4695
"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?",1,4696
What country saw the origin of the Asian Flu ?,4,4697
Who is the richest woman in the world ?,3,4698
Where can I take a test that will tell me what I should be when I grow up ?,4,4699
What caused the death of Bob Marley ?,2,4700
"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",3,4701
What lake in Scotland is said to hold one or more monsters ?,4,4702
Who were the 1974 Oscar winners ?,3,4703
What kind of business is 7-Eleven ?,3,4704
What is Sinn Fein ?,2,4705
"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",1,4706
What do river otters eat ?,1,4707
"Who wrote the book , `` Huckleberry Finn '' ?",3,4708
Who would you use the Heimlich maneuver on ?,3,4709
What famed library can you reach by dialing 22-287-5 ?,4,4710
What five-time winner of the Kentucky Derby lost his first 25 races ?,1,4711
What did Vasco da Gama discover ?,1,4712
What is Megan 's law ?,2,4713
Where can I get a complete listing of showtimes in my area ?,4,4714
Where 's Montenegro ?,4,4715
What is usenet for the Internet ?,2,4716
What are field effect transistors ?,2,4717
What was the killer whale who died at Sea World of a fungal infection named ?,1,4718
What is witch hazel ?,2,4719
What is state tree of Nebraska ?,1,4720
Where is Glasgow ?,4,4721
What three colors of ink are used to print a U.S. dollar bill ?,1,4722
What exactly is the purpose of the anteater ?,2,4723
What is the correct way to use `` may '' vs. `` might '' ?,1,4724
What North American city boasts the biggest Polish population ?,4,4725
"What radio , TV and movie character did Jackie Gleason and William Bendix play ?",3,4726
"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",4,4727
What does a pedometer measure ?,1,4728
What is Maurizio Pellegrin 's age ?,5,4729
How many thousands of students attend the University of Massachusetts ?,5,4730
Name the U.S. Senate majority leader and the Speaker of the House .,3,4731
What name did football 's New York Titans adopt in 1963 ?,3,4732
What female suspect in the game of Clue is single ?,3,4733
Who owns CNN ?,3,4734
About how many Americans are still unaccounted for from the Vietnam war ?,5,4735
What is the chemical reactivity of neon ?,5,4736
What is an auto-commentary ?,2,4737
What is the oldest website on the Internet ?,4,4738
What is deconstructionism ?,2,4739
What did Lenny Bruce say that got him arrested ?,2,4740
What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?,1,4741
What is a fear of speaking ?,1,4742
What was Hitler 's favorite movie ?,1,4743
Why do airliners crash vs. gliding down ?,2,4744
What are those little blue reflectors in the middle of the road for ?,2,4745
"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?",3,4746
How is saline used in medicine ?,2,4747
"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?",1,4748
"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",1,4749
What country are you visiting if you land at President Duvalier Airport ?,4,4750
What attorney-general ordered the closing of Alcatraz ?,3,4751
What is the capital of Congo ?,4,4752
What is the text of the Fifth Amendment ?,2,4753
What is a country that starts with the letter x ?,4,4754
What countries earn the most from tourism ?,4,4755
What is the Internet2 ?,2,4756
Which city in China has the largest number of foreign financial companies ?,4,4757
When are the Oscars Academy Awards in 1999 ?,5,4758
Who was the prophet of the Jewish people ?,3,4759
What is the most common name ?,3,4760
Who was the oldest U.S. president ?,3,4761
"What common plant has a button , cap , cup , gills , and ring ?",1,4762
When was Dubai 's first concrete house built ?,5,4763
What is the Milky Way ?,2,4764
What is Remembrance Day all about ?,2,4765
What food did Marco Polo introduce into Italy from the court of Kubla Khan ?,1,4766
What diamond producer controls about 80% of the world 's diamonds ?,3,4767
Who is the prophet of the religion of Islam ?,3,4768
Who portrayed Maggio in the film From Here to Eternity ?,3,4769
Where are zebras most likely found ?,4,4770
What are the odds of giving birth to twins ?,5,4771
"What is the best place to live in the world , considering climate , civilization ?",4,4772
What is meant by `` capital market '' ?,2,4773
"In My Antonia , how is Mr. Shimerda out of place on the farm ?",2,4774
What ship did Lloyd M. Bucher command ?,1,4775
Name a medicine commonly used to combat AIDS ?,1,4776
What is the difference between hair and fur ?,2,4777
What is the difference between love and infatuation ?,2,4778
Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .,3,4779
What foods contain vitamin B12 ?,1,4780
What are the first and last letters of the Greek alphabet ?,1,4781
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,4,4782
How big is the largest diamond ?,5,4783
What are some ways to help someone with Chicken Pox ?,1,4784
How do I find out the exact time of a sunset for a particular day ?,2,4785
When did the original Howdy Doody show go off the air ?,5,4786
How many languages are there in the world ?,5,4787
Who was Picasso ?,3,4788
Who were the only two bald U.S. Presidents ?,3,4789
Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?,3,4790
What river flows past the Temple of Karnak ?,4,4791
What comedian was The Perfect Fool ?,3,4792
What are the benefits of a rowing machine ?,2,4793
Where do you find information about the Queensland National Competition Policy,4,4794
What 's a `` coup de poing '' to a French boxer ?,2,4795
What 's the difference between carelessness and carefreeness ?,2,4796
What is the Islamic counterpart to the Red Cross ?,1,4797
Why does tuberculosis afflict people ?,2,4798
Who loved Flash Gordon besides Dale ?,3,4799
What is tyvek ?,2,4800
What do humans catch zoonose diseases from ?,1,4801
How did Asia get its name ?,2,4802
What was the name of the U.S. Navy gunboat in the film The Sand Pebbles ?,1,4803
Where can I get information on the original 13 US colonies ?,4,4804
For what disease is the drug Sinemet used as a treatment ?,1,4805
What are three ways in which wind is created on the earth ?,1,4806
What gender is not allowed to vote in Kuwait ?,1,4807
How many inches over six feet is Tom Selleck ?,5,4808
What is the name of the disease that actress Hunter Tylo 's baby girl has ?,1,4809
Who 's the only president buried in Washington,3,4810
How much could you rent a Volkswagen bug for in 1966 ?,5,4811
Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?,3,4812
"What is the mean income of the top 10% , top 5% , and top 1% ?",5,4813
What North American city sprouts the most parking meters ?,4,4814
What is the largest and most expensive freeway construction project in the U.S. right now ?,4,4815
What can I do to get into an Ivy League school ?,2,4816
What film did Louise Fletcher win the best actress Oscar for ?,1,4817
Where did Gulliver find a race of tiny people ?,4,4818
"What 1950 film won seven Oscars , including best picture ?",1,4819
How much stronger is the new vitreous carbon material invented by the Tokyo Institute of Technology compared with the material made from cellulose ?,5,4820
How much do tuberculosis combatting drugs cost ?,5,4821
President Bush compared Saddam Hussein to whom ?,3,4822
What 's the name of Pittsburgh 's baseball team ?,3,4823
What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?,1,4824
"What TV comedian worked with White Fang , Black Tooth and Pookie the Lion ?",3,4825
Who created the character James Bond ?,3,4826
What type of exercise burns the most calories ?,1,4827
What is `` the only cigarette made with no leftovers '' ?,2,4828
Where did the Japanese Imperial Forces surrender to end WWII ?,4,4829
What is Mikhail Gorbachev 's middle initial ?,0,4830
How many rows of whiskers does a cat have ?,5,4831
What British general surrendered to the colonial army at Saratoga ?,3,4832
"How can people from Ireland come to the U.S. , work , and then return to Ireland ?",2,4833
"What product 's ads claim that it `` eliminates odors , kills household germs , mold , and mildew '' ?",1,4834
What is the world population as of today ?,5,4835
What is the history of Buffalo chicken wings ?,2,4836
What is humidity ?,2,4837
"What kind of creatures are black , yellow , and brown bullheads ?",1,4838
What city would you be in if you were feeding the pigeons in the Piazza San Marco ?,4,4839
What artist 's studio was the Bateau-Lavoir in Montmartre ?,3,4840
What is the name of the planet that the Ewoks live on ?,4,4841
How many words are there in the Spanish language ?,5,4842
Where is there information on the novel `` El Cid '' ?,4,4843
What is the chemical formula for napalm ?,1,4844
What is yohimbine ?,2,4845
What is `` Chicago Hope '' ?,2,4846
How many members of a family could be drafted in the U.S. military during World War II ?,5,4847
"Who wrote the song , `` Silent Night '' ?",3,4848
What company is the largest Japanese ship builder ?,3,4849
What does the `` blue ribbon '' stand for ?,0,4850
What is the average date when most malls begin putting up Christmas holiday decorations ?,5,4851
How many characters are in the Chinese alphabet ?,5,4852
Where is Burma ?,4,4853
Who wrote The Collector ?,3,4854
Which major diamond producer is based in South Africa ?,3,4855
Who was Samuel Johnsons 's friend and biographer ?,3,4856
What kind of women gave Sigmund Freud erotic dreams ?,3,4857
What are the Cleveland Indians also called ?,1,4858
What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?,1,4859
"Who wrote the bestselling Missionary Travels and Researches in South Africa , published in 1857 ?",3,4860
Who played the father on `` Charles in Charge '' ?,3,4861
What is the gestation period for human pregnancies ?,5,4862
Where did the name Daniel originate ?,4,4863
What are common methods used to regulate monopolies ?,1,4864
What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?,2,4865
How long does the average domesticated ferret live ?,5,4866
Name the Islamic counterpart to the Red Cross .,1,4867
What are the historical trials following World War II called ?,1,4868
What states do not have state income tax ?,4,4869
What city has the two steepest streets in the U.S. ?,4,4870
What is Margaret Thatcher known for ?,2,4871
Name the country of giants twelve times the size of man in `` Gulliver 's Travels . '',4,4872
What 's men 's par on a 455-yard golf hole ?,5,4873
What four elements make up 90 percent of the human body ?,1,4874
How many countries are there ?,5,4875
Where does most of the marijuana entering the United States come from ?,4,4876
Stuart Hamblen is considered to be the first singing cowboy of which medium ?,1,4877
What is Steve Rogers 's profession when he 's not Captain America ?,3,4878
What is the most common cancer ?,1,4879
Who are the top 10 richest people in the world ?,3,4880
How do I contact Answers.com direct ?,2,4881
What causes a person to have constantly sweaty hands and feet ?,2,4882
What happened to Answers.com ?,2,4883
What is the spectrum of a sine wave ?,2,4884
What ethnic group introduced the idea of potlatch ?,3,4885
What is a person 's socioeconomic position ?,2,4886
What do you say to a friend who ignores you for other friends ?,2,4887
How many yards are in 1 mile ?,5,4888
What actor was the first man to appear on the cover of McCall 's ?,3,4889
"What does R.E.M. stand for , as in the rock group R.E.M. ?",0,4890
What Cruise Line does Kathie Lee Gifford advertise for ?,3,4891
What does the name Jenna mean ?,2,4892
Why do girls have to wear training bras ?,2,4893
When was the first successful heart transplant for a human ?,5,4894
How did Edith Bunker die ?,2,4895
"What country boasts Cawdor Castle , Glamis Castle , and Blair Castle ?",4,4896
Define Spumante .,2,4897
What does pH stand for ?,0,4898
What country is Mount Everest in ?,4,4899
Which country is the largest country in Latin America ?,4,4900
Name the Four Horsemen of the Apocalypse .,3,4901
What are geckos ?,2,4902
What is the name of a book written by Aaron Hass ?,1,4903
What is cosmology ?,2,4904
How many watts make a kilowatt ?,5,4905
What TV series features the adventures of a married couple named Jonathan and Jennifer ?,1,4906
What female faith healer wrote the inspirational book I Believe in Miracles ?,3,4907
Who was Jinnah ?,3,4908
What did Esquire name Ash Hole of the Year for 1980 ?,1,4909
Where did King Francis I hang the `` Mona Lisa '' when he owned it ?,4,4910
What 's been the ruin of many a poor boy in New Orleans ?,1,4911
What is habeas corpus ?,2,4912
How do you use an intranet ?,2,4913
What famous husband-and-wife team did radio ads for Blue Nun wine ?,3,4914
How many times has Harold Stassen announced a drive for the White House ?,5,4915
What are bottle caps with presidents ' pictures inside worth ?,5,4916
Where can I find the history of the Hungarian language ?,4,4917
"Why do USA fax machines not work in UK , NNP ?",2,4918
What cigarette is `` a whole new world '' ?,1,4919
Who tramped through Florida looking for the Fountain of Youth ?,3,4920
"In 1990 , what day of the week did Christmas fall on ?",5,4921
What is the name of the song that Dracula plays on the organ ?,1,4922
What two animals are specifically mentioned as being in Noah 's Ark ?,1,4923
What is federal income tax ?,2,4924
What was the name of the Confederate mounted guerrilla group with which Jesse James and Coleman Younger had ridden ?,3,4925
"What disease plagued Europe , Africa and Asia ?",1,4926
What card game can feature dealer 's choice ?,1,4927
How many American soldiers are stationed in South Korea ?,5,4928
What is a fear of failure ?,1,4929
How many feet more than 2 is the average height of the Great Wall of China ?,5,4930
What was the verdict in the 1925 trial of John T. Scopes ?,2,4931
What is the best way to travel in Japan ?,1,4932
How long ago did the Anglican church part from the Vatican ?,5,4933
How much did Lucy Van Pelt originally charge for psychiatric sessions ?,5,4934
Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez ?,3,4935
When was the Parthenon built ?,5,4936
What 1895 H.G. Wells novel was written under the title The Chronic Argonauts ?,1,4937
What is a common dolphin ?,2,4938
How is Answers.com funded ?,2,4939
How long does a pig 's orgasm last ?,5,4940
What U.S. state comes last in an alphabetical list ?,4,4941
How many mountains have been named for Presidents in the continental USA ?,5,4942
What are the unemployment statistics for the years 1965 and 1990 ?,5,4943
What does BUD stand for ?,0,4944
Who is the one Independent Member of Congress ?,3,4945
What is a society ruled by elders ?,3,4946
What two presidents of the U.S. published books of poetry ?,3,4947
Which of the Seven Dwarfs comes first alphabetically ?,3,4948
What professional cricketer 's son wrote The War of the Worlds in 1898 ?,3,4949
What condiment do the Dutch dip their French fries in ?,1,4950
Which comic strip was never turned into a Broadway musical ?,1,4951
In what war was the first submarine used ?,1,4952
CPR is the abbreviation for what ?,0,4953
How many inches apart are adjacent pins in tenpin bowling ?,5,4954
How many miles of corridors are in The Pentagon ?,5,4955
How do you find the area of a circle ?,2,4956
What U.S. state includes the San Juan Islands ?,4,4957
"What English playwright penned : `` Where the bee sucks , so shall I '' ?",3,4958
What do the red-and-white stripes on a barbershop pole stand for ?,2,4959
Name the ship Beany and Cecil sailed .,1,4960
How deep is a fathom ?,5,4961
What was the `` Dead Man 's Hand '' ?,2,4962
What was Fred Astaire 's dancing partner 's name ?,3,4963
How do I find a web address for a company ?,2,4964
What is the highest number of home runs on record for any one game ?,5,4965
What are some of Australia 's native flora ?,1,4966
What heavyweight boxer was known as The Wild Bull of the Pampas ?,3,4967
How many quarts of whole milk is needed to make one pound of butter ?,5,4968
What London street claims to be the world center for men 's tailoring ?,4,4969
How old is the universe ?,5,4970
When does the Bible say the seasons started ?,5,4971
What animal has been called The Poor Man 's Cow ?,1,4972
Where did the marriage ceremony come from ?,2,4973
What bordering country is due north of Costa Rica ?,4,4974
What Morris West novel deals with Russian bishop who becomes Pope ?,1,4975
What nation boarders Mozambique ?,4,4976
The Olympic Games in which year allowed Nadia Comaneci to become popular ?,5,4977
What TV talk-show host lends his name to a line of men 's clothing ?,3,4978
What soft drink held a national flavor poll in 1967 ?,1,4979
Colin Powell is famous for what ?,2,4980
The Jewish alphabet is known as what ?,1,4981
What is a fear of home surroundings ?,1,4982
How many people die of tuberculosis yearly ?,5,4983
What is a specimen of basidiomycetes ?,2,4984
Who invented the electric guitar ?,3,4985
What is the capital of California ?,4,4986
What country comes last in an alphabetical list ?,4,4987
What are faults in the earth 's crust ?,2,4988
What was an `` Asiento '' ?,2,4989
What kind of greeting is appropriate to send on Yom Kippur ?,2,4990
How hot should the oven be when baking Peachy Oat Muffins ?,5,4991
What is dextropropoxyphen napsylate ?,2,4992
What Don McLean song laments the day Buddy Holly died ?,1,4993
What is Srpska Krajina ?,2,4994
How was the Kennedy money made ?,2,4995
What country is the worlds leading supplier of cannabis ?,4,4996
What was the orca 's name that died of a fungal infection at Sea World ?,1,4997
Who is the President of Pergament ?,3,4998
What city is the Kentucky Horse Park near ?,4,4999
What does Esa-Pekka Salonen look like ?,2,5000
"What cereal goes `` snap , crackle , pop '' ?",1,5001
How did water appear on the earth ?,2,5002
Where did Hillary Clinton graduate college ?,4,5003
What does Robert mean ?,2,5004
How do anti-locking brakes work ?,2,5005
What colors is magenta made of ?,1,5006
How does the chain of command work inside an US army Apache helicopter ?,2,5007
Which medium is Hamblen the first singing cowboy in ?,1,5008
What is the name of Jamiroquai new album ?,1,5009
What is a hormone ?,2,5010
What American naval officer broke Japan 's isolationist policy in 1853 ?,3,5011
What is fellatio ?,2,5012
What characteristics contribute to its `` intelligence '' ?,2,5013
What significant battle was fought in Belgium in 1815 ?,1,5014
Which police department made the all-time biggest cocaine bust in Ventura County ?,3,5015
Who gave us the `` Rolling Writer '' ?,3,5016
How were the days of the week named ?,2,5017
Who wrote The Secret Life of Walter Mitty ?,3,5018
What 1965 film had Jack Lemmon portraying a cartoonist ?,1,5019
What is fiber in food ?,2,5020
What 's the traditional drink at the Kentucky Derby ?,1,5021
Who is the head of the World Bank ?,3,5022
"Why do some jets have a vapor trail , and others do not ?",2,5023
What is a fear of childbirth ?,1,5024
How many people does Honda employ in the U.S. ?,5,5025
What species was Winnie the Pooh ?,1,5026
How much calcium should an adult female have daily ?,5,5027
What is the most popular last name ?,3,5028
What does an ashen-faced eidologist search out the existence of ?,1,5029
Who moderated the first Kennedy-Nixon TV debate ?,3,5030
Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?,3,5031
What is the S&P 500 used for ?,2,5032
What does `` Philebus-like '' mean ?,2,5033
When was Nostradamus born ?,5,5034
What are the ingredients of Coca-Cola ?,1,5035
Who 's the only U.S. president to have won a Pulitzer Prize ?,3,5036
What is nuclear proliferation ?,2,5037
Who was Maria Theresa ?,3,5038
What is the country of origin for the name Thomas ?,4,5039
Why do you say `` God bless you '' when people sneeze ?,2,5040
What is the population of the largest Chilean city,5,5041
What country has the highest per capita consumption of cheese ?,4,5042
What is Larry King 's occupation ?,3,5043
Who invented `` The Muppets '' ?,3,5044
What sea is Bombay on ?,4,5045
Who are cartoondom 's Super Six ?,3,5046
What does `` E Pluribus Unum '' on the penny mean ?,2,5047
What 's the difference between TFT and dual-scan display ?,2,5048
What fool is not so wise To lose an oath to win a paradise ?,3,5049
What is the English meaning of caliente ?,2,5050
Where in the Americas is it only 47 miles from the Atlantic to the Pacific ?,4,5051
What does the word `` opera '' mean ?,2,5052
How tall was the animated Frankenstein,5,5053
How do you ask questions ?,2,5054
What U.S. city is known as The Rubber Capital of the World ?,4,5055
What countries have the highest ratio of university students ?,4,5056
How can you become an FBI agent ?,2,5057
What is the world 's best selling cookie ?,1,5058
How many miles is it from NY to Austria ?,5,5059
Where did the energy for the Big Bang come from ?,2,5060
How big is the universe actually ?,5,5061
What is the difference between the Koran and The Bible ?,2,5062
What monarch signed the Magna Carta ?,3,5063
What 's the U.S. Navy hymn ?,1,5064
How many sides does a heptagon have ?,5,5065
What Grand Slam golf tournament wasn 't held between 1940 and 1945 ?,1,5066
What is idealab ! ?,2,5067
Where are there aborigines ?,4,5068
What toy can you make sleep ?,1,5069
What caused the division between the Anglicans and the Vatican ?,2,5070
What corporation does Madonna advertise for ?,3,5071
On what river is Rome built ?,4,5072
"Where on the Web is Adventours Tours from Sydney , Australia ?",4,5073
Where were the 1936 Summer Olympics held ?,4,5074
What cathedral was Thomas Becket murdered in ?,4,5075
Why was Curious George curious ?,2,5076
How did U.S.A become involved in the Barbary Wars,2,5077
The Kentucky Horse Park is close to which American city ?,4,5078
What store does Martha Stewart advertise for ?,3,5079
What do you know about multicultural and multilingual schools ?,2,5080
What is the origin of U.S. Army sergeant 's stripes ?,2,5081
How old was Sir Edmund Hillary when he climbed Mt. Everest ?,5,5082
Where in a tree does photosynthesis occur ?,4,5083
What are some science fair projects for 8th graders ?,1,5084
What strait links the Mediterranean Sea and the Atlantic Ocean ?,4,5085
What airport is on the Piccadilly subway line ?,4,5086
Which police department made the largest cocaine seizure ever in Ventura County ?,3,5087
What color is the eight-ball in pocket billiards ?,1,5088
What was the first ready-to-eat breakfast cereal ?,1,5089
What did Benny Carter play ?,1,5090
What seven digits follow the area code in the number for long distance information ?,5,5091
What city 's airport is named Logan International ?,4,5092
What Pope inaugurated Vatican International Radio ?,3,5093
How many times more than 3,5,5094
How many names are there for Eskimo people ?,5,5095
"What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?",3,5096
What shape-shifting menace did Rom come to Earth to fight ?,1,5097
What is the nickname of Pennsylvania ?,4,5098
What causes headaches ?,2,5099
Names of books by James A. Michener set in the following locations ?,1,5100
When was the first stained glass window made ?,5,5101
What company 's trademark was His Master 's Voice ?,3,5102
What Pope inaugurated Vatican International Radio ?,3,5103
