text,label,idx
"The Little Website that Couldn't There once was a boy who for no apparent reason went around knifing his classmates. This boy's parents took him to nearly every mental health professional with no success... until one day a famous hypnotist came to town. There was a long line to speak to him, and as they waited medical doctors hovered around them trying to convince them it was all quackery.  But the parents, figuring they had nothing to lose, continued standing in line with their disturbed son.  At long last they told the doctor about their son's twisted history, and after a long pause the doctor looked the boy square in the eye and said,  ""My, won't you be surprised when you never do anything like this again.""",3,3477
"REVIEW: Olympics Web Coverage Disappoints (AP) AP - Though NBC is blanketing seven networks with 1,210 hours of Olympics coverage, there's this pesky, bill-paying task called work that keeps me from fully enjoying the televised competition.",3,3478
"Consumers 'snub portable video' People want to listen to music while they are on the move, rather than watch video, research suggests.",3,3479
"HyperTransport Consortium Announces HTX Spec HyperTransport Technology Consortium announced today that is has approved HTX, the industry #39;s first HyperTransport technology expansion connector specification.",3,3480
Chicken Genome Should Boost DNA Research (AP) AP - Here's something to ponder when you bite into your next chicken wing: A new study says about 60 percent of the genes in the critter you're eating have close cousins in your own DNA.,3,3481
"Software exports from India's technology hub soar 34 percent (AFP) AFP - Software exports from India's technology hub of Bangalore shot up 34 percent in the first five months of the current fiscal year compared to the same period the previous year, an official said.",3,3482
"OAUG pushes on collaboration with Oracle, other users groups SEPTEMBER 09, 2004 (COMPUTERWORLD) - The Oracle Application User Group (OAUG) plans to hold its Connection Point 2004 annual user conference next week in Orlando, with an emphasis on educating members about the 10g database and 11i.",3,3483
"World must act now to forestall staggering threat from global &lt;b&gt;...&lt;/b&gt; 8 November 2004 - The Arctic climate is warming rapidly, much larger changes are in store due to increasing concentrations of greenhouse gases from human activity and the global impact such as rising sea levels will be staggering, presenting one ",3,3484
"O #39;Keefe poised to step down from NASA post After three tumultuous years at the space agency #39;s helm, NASA administrator Sean O #39;Keefe is poised to leave the Bush administration to become chancellor of Louisiana State University in Baton Rouge.",3,3485
"Veritas puts finishing touches on i3 As promised, Veritas has prepped a new release of its i3 management software that will tie into existing applications and give customers sophisticated tools for checking on the performance of server and storage systems.",3,3486
"Lycos Scraps Anti-Spam Screensaver A contentious campaign to bump up the bandwidth bills of spammers by flooding their sites with data has been dropped. Lycos Europe #39;s Make Love, Not Spam campaign began in late November but its tactics proved controversial.",3,3487
"Microsoft won't ship WinFS with Longhorn Microsoft today announced a significant change in plans for the next major release of Windows, code-named Longhorn. The new WinFS storage subsystem will not be part of it, as had been previously planned.",3,3488
"Desktop search avalanche looming Microsoft, Yahoo and Ask Jeeves are all set to jump into the desktop search space, two months after internet search leader Google offered a test version ",3,3489
"Violence Tackled at Internet Gaming Parlors By ALEX VEIGA     LOS ANGELES (AP) -- Six days a week, teens crowd the Blue Screen Gaming cybercafe to hunt each other down with assault rifles inside virtual computer worlds. In these video game halls, nobody gets hurt...",3,3490
"Mozilla Nears Firefox Finale (Ziff Davis) Ziff Davis - With a preview of Firefox 1.0 ready for release, the open-source development group says it is also preparing for a grassroots marketing push.",3,3491
"Companies Expand Services for Working Mothers General Mills is among a host of companies that have expanded services for working mothers beyond just maternity leave and flexible hours, according to Working Mother magazine, which released its 19th annual list Tuesday of the 100 best companies for working mothers.",3,3492
"FilePlanet Daily Download Half-Life 2 Goes Gold (PC) Ladies and gents it #39;s official! Half-Life 2 goes gold and expected November 16! Almost six years to the date that Half-Life went gold, VUGames confirms that Valve #39;s Half-Life 2 has ",3,3493
"Apple Unveils Fastest, Most Affordable iBook G4 Ever The fastest, most affordable iBook G4 ever features built-in AirPort Extreme 54 Mbps 802.11g wireless networking across the line and prices starting at just \$999. The iBook line includes PowerPC G4 processors running up to 1.33GHz and an available slot-load SuperDrive for burning DVDs, as well as Apple #146;s iLife  #145;04 suite for managing digital music and photos, making movies and music and creating professional-quality DVDs. Oct 19",3,3494
"NASA will attempt to launch a shuttle in mid-May KENNEDY SPACE CENTER Still plagued by problems after the Columbia shuttle disaster, NASA has announced a new target date for getting its spacecraft off the ground.",3,3495
"Scientists to Map Known Universe (AP) AP - The radio telescope at Puerto Rico's Arecibo Observatory will begin mapping the known galaxy on Friday, scientists said.",3,3496
Oracle #39;s New App Server Targets Midmarket Oracle Tuesday continued its midmarket push with the release of a new version of its 10g J2EE application server priced for midsize customers.,3,3497
"An Online Art Form: the Away Message (AP) AP - As people spend more time online  #151; and logged into instant messaging services  #151; it's inevitable that there are times they just can't respond. That's why the ""away message""  #151; set up to be sent automatically from someone's account  #151; has become so popular.",3,3498
"Paneer is easy. Paneer is a kind of soft cheese used in Indian cuisine.  It's a bit like ricotta.  It takes minutes to make, and you can experiment with it.  This recipe is neither particularly original, nor particularly authentic.  But, you get stuff that looks and tastes like the paneer you get in Indian restaurants, so it must be pretty close.  It doesn't use rennet, so it's vegetarian-safe.  It isn't vegan-safe.",3,3499
Tempting art students into gaming A Scottish university project is trying to persuade art students to consider a career in the games industry.,3,3500
X-Prize winner says NASA needs another von Braun The man who pierced the barrier of manned commercial spaceflight thinks the problem with space travel today is not so much technology but drive and inspiration.,3,3501
"Chinese Prosperity Seen as Threat to Endangered Wildlife Many endangered species are under threat from growing prosperity in China, where exotic animals are butchered for gourmet banquets, exotic medicines or luxury goods.",3,3502
"Sprint: No comment on reported Nextel merger talks WASHINGTON - Rumored merger talks between Sprint and Nextel Communications Thursday were met with a ""no comment"" from Sprint.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/solaris;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;12204780;10550054;n?http://ad.doubleclick.net/clk;12165994;10522295;g?http://www.sun.com/solaris10""&gt;Solaris 10(TM) OS: Position your business ten moves ahead.&lt;/a&gt;&lt;br/&gt;Solaris 10 OS has arrived and provides even more\reasons for the world's most demanding businesses\to operate on this, the leading UNIX platform.\Like the fact you can run Linux and Solaris applications\side-by-side and run the same OS on SPARC(R),\AMD Opteron(TM), and Intel processor-based systems.\Discover more reasons and how Solaris 10 OS can move\your business ahead today.&lt;/p&gt;",3,3503
"Search Engine Marketing Mistakes Retailers Need to Avoid Search Engine Marketing Mistakes Retailers Need to Avoid\\According to a recent survey conducted by Shop.org and Forrester, in 2003, online retail sales jumped 51 to reach \$114 billion with 79 of all online retailers (etailers) were profitable. Online sales are expected to reach 6.6 percent of total retail sales in ...",3,3504
"Europe #39;s most powerful supercomputer unveiled IBM and the Spanish government have introduced a new supercomputer they hope will be the most powerful in Europe, and one of the 10 most powerful in the world.",3,3505
"SD in the cards for Nokia &lt;a href=""http://news.zdnet.co.uk/hardware/mobile/0,39020360,39166545,00.htm""&gt;Nokia gives SD cards its blessing&lt;/a&gt; &lt;font size=-1 color=#6f6f6f&gt;&lt;nobr&gt;ZDNet.co.uk&lt;/nobr&gt;",3,3506
"Polar bears under threat from man-made chemicals The conservation agency World Wildlife Fund, or WWF, has warned that man-made chemicals pose a serious threat to polar bears. The WWF says three new scientific studies show ",3,3507
"Visionaries outline web's future The web will be more interactive and will use tools to mine its vast pool of data, say experts.",3,3508
"Sport Fishing Puts Bite on U.S. Fish Stocks, Study Says Catches of dwindling U.S. marine fish stocks by recreational anglers now rival those of commercial fisheries, claims a new report.",3,3509
"Virgin to offer commercial space flights; expands into online &lt;b&gt;...&lt;/b&gt; LONDON, September 27 (newratings.com) - Virgin Group Limited, owned by the British billionaire entrepreneur Richard Branson, is planning to launch the world #39;s first passenger flight service to space in 2007, with seat prices starting at about \$198,600.",3,3510
"CA #39;s Cron To Remain Interim CEO Don #39;t expect Ken Cron to become CEO of Computer Associates International. At least, not anytime soon. Cron, currently CA #39;s interim CEO, will likely retain that status after the company #39;s annual stockholders ",3,3511
Minniapple's Mini Radio Stations The Walker Art Center wants to put the 'public' back in the public airwaves. It's distributing tiny radio-transmitter kits so people can broadcast from their own personal radio stations. Michelle Delio reports from Minneapolis.,3,3512
"'Political Machine' Game Brings Politics to PC Political couch potatoes who can't get enough of the impending presidential election will find endless fun with ""The Political Machine."" This new PC game from Ubisoft pits you as a string-pulling presidential puppet master, aka the campaign manager.",3,3513
"Supercomputers Aid Hurricane Forecasting (AP) AP - Thousands of miles from the rain and wind of Hurricane Ivan, a model of the storm swirls in the memory and processors of a supercomputer that can predict its likely course and strength.",3,3514
Net piracy expert flies in to scuttle Kazaa A key figure in the Kazaa file-sharing trial arrives in Sydney today to give evidence of Australian users downloading copyright material via the peer-to-peer software.,3,3515
Rules Approved for Broadband over Power Lines Cinergy has a venture with Current Communications to market BPL systems to municipally-owned and rural cooperative utilities. Their plan so far has not been slowed by regulatory uncertainty ,3,3516
Sony Considers MP3 Support to Silence iPod Fans Consumer electronics giant Sony Corp. said on Thursday it is mulling a major strategic shift to make digital music devices that play MP3 song files.,3,3517
"E-mail turns to P2P technology Peer-to-peer technology has been used to create an e-mail network said to be free of spam, viruses and snoopers.",3,3518
"Pepco Sells Starpower Stake for \$29 Million Pepco Communications said yesterday that it sold its stake in Starpower Communications LLC to RCN Corp., its partner in Starpower, for \$29 million.",3,3519
"Health Highlights: Aug. 24, 2004 Here are some of the latest health and medical news developments, compiled by editors of HealthDay:    -----      Contaminated Fish in Many U.S. Lakes and Rivers      Fish that may be contaminated with dioxin, mercury, PCBs and pesticides are swimming in more than one-third of the United States' lakes and nearly one-quarter of its rivers, according to a list of advisories released by the Environmental Protection Agency...",3,3520
"Fujitsu, Cisco join to sell high-end routers Fujitsu, Japan #39;s biggest computer manufacturer, have joined hands with Cisco to produce high-end routers and switches for the Japanese market.",3,3521
"DoCoMo to Offer Overseas Roaming-Capable 3G Phones  TOKYO (Reuters) - Top Japanese wireless carrier NTT DoCoMo  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=9437.T qtype=sym infotype=info qcat=news""&gt;9437.T&lt;/A&gt; said on Thursday it would launch a 3G phone equipped  for use overseas and including a video conferencing function,  getting a leg-up on its closest rival, KDDI Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=9433.T qtype=sym infotype=info qcat=news""&gt;9433.T&lt;/A&gt;.",3,3522
"EA Video Game  #39;Madden #39; Tops 1.3 Million First Week  quot;Madden NFL 2005, quot; the latest version of Electronic Arts Inc. #39;s pro football video game franchise, sold more than 1.3 million copies in its first week of release, the company said on Thursday, citing internal figures.",3,3523
MIKE #39;S MAILBAG I #39;ve received lots of e-mail from readers who disagreed with my dissing of the combination laptop and Tablet PC I reviewed Tuesday (catch up online at www.,3,3524
"Alienware tames prices for home PC users In an attempt to broaden its reach, PC maker Alienware has uneviled a stylishly chic, compact PC for home users. The Miami-based PC maker is best known for building extreme desktops--machines that cost thousands--for gamers.",3,3525
"NASA Reviews Mix-Up That Doomed Capsule The agency is trying to figure out how an embarrassing error eluded the review process, apparently resulting in the crash of the Genesis space capsule in Utah last month.",3,3526
"Edward C. Baig: Personal Tech - Net calling service Skype: Simple, free, not perfect (USATODAY.com) USATODAY.com - VoIP, or Voice over Internet Protocol, may be geek speak for calls routed through cyberspace. But for many consumers, VoIP translates into ever-cheaper and sometimes feature-rich telephone alternatives. Consider the Skype service I've been testing. It lets members talk free from one computer to another.",3,3527
"Philips Unveils DVD Burner That Plays CDs  AMSTERDAM (Reuters) - Philips Electronics unveiled an  optical disk drive on Monday for use in computers that can burn  and play CDs and DVDs in three formats, including the new  Blu-ray standard.",3,3528
"Appeals court slams garage door DMCA claim A federal appeals court on Tuesday ruled that the maker of a universal garage door remote did not violate the anti-circumvention provisions of the DMCA, putting the brakes on one of the more adventuresome interpretations of the controversial copyright law ",3,3529
"Spaceport Mum on Frances Shuttle Delays CAPE CANAVERAL, Fla. Sept. 9, 2004 - The director of the hurricane-ravaged Kennedy Space Center refused to speculate Tuesday whether the damage will thwart plans to resume shuttle flights next spring, but ",3,3530
Open source's next frontier Open-source software is starting to expand into the big-ticket infrastructure-software market dominated by Microsoft and others.,3,3531
"Socks, Photos, and Rock n Roll Last week, I received an e-mail that read Steve Jobs, Bono and The Edge invite you to attend a special event. (Larry Mullen and Adam Clayton were indifferent about my attendance, I guess ",3,3532
"Barred From the Apple Store The computer maker's retail stores are pretty easygoing about customers playing with the display machines. But when it comes to running an in-store hardware test lab, the company draws the line. By Leander Kahney.",3,3533
Microsoft loses its Halo 2 Microsoft has confirmed that a pirated copy of Halo 2 for Xbox in the PAL video format and French language started circulating on the Internet late Wednesday night.,3,3534
"Strange world of island species On one island visited by Sinbad during his travels, he found a giant bird with the wingspan of a whale, while Odysseus, according to Homer, discovered an island race of one-eyed giants who ate humans.",3,3535
"Systinet, AmberPoint bundle Web services wares The two companies are targeting customers that have invested in a services-oriented architecture.",3,3536
"TI-Qualcomm cross-licensing deal upheld again A Delaware judge has thrown out the last claim against Texas Instruments Inc. (TI) filed by Qualcomm Inc. in a licensing dispute between the two companies, ending the current round of litigation, TI said in a release Wednesday.",3,3537
"Microsoft finds new front in software piracy battle As part of its fight against software piracy, Microsofton Tuesday said it filed lawsuits against eight resellers for allegedly buying and selling fake and used Certificate of Authenticity labels.",3,3538
TAIKO: Drum Master Think you #39;ve got rhythm? Test out your skill with TAIKO: Drum Master a new game for the whole family! Attach the miniature Japanese drum controller to your PS2 and you #39;re ready to drum to the music.,3,3539
"Predicting the Path of an Inferno Flames leap 200 feet in the air and burn at 2,000 degrees. A rain of fire sets thousands of acres ablaze. The smoke jumpers may get the glory, but the battle is being won by the wildfire-simulation brigade. By Michael Behar from Wired magazine.",3,3540
News.com Extra: How the press gets pushed into phony stories Plus: Original Mac designer trashes new Mac,3,3541
"Netflix, TiVo to Develop Internet Movie Product  NEW YORK/LOS ANGELES (Reuters) - Online DVD rental service  Netflix Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=NFLX.O qtype=sym infotype=info qcat=news""&gt;NFLX.O&lt;/A&gt; and digital video recorder maker TiVo  Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=TIVO.O qtype=sym infotype=info qcat=news""&gt;TIVO.O&lt;/A&gt; on Thursday said they would jointly develop a  product to download movies over the Internet, a deal uniting  two of the fastest growing brands in home entertainment.",3,3542
"Virgin Group to launch US online music service LOS ANGELES : Richard Branson #39;s Virgin Group said it was jumping into online music, with a  quot;Digital Megastore quot; for US customers offering song downloads for 99 cents.",3,3543
"Star Wars or A Peaceful Life on Mars: NASA Gets The World Dreaming &lt;b&gt;...&lt;/b&gt; If peace on earth is no longer feasible by the end of the century, you may have another option: Move to Mars! Yesterday, the head of NASA #39;s surface exploration mission said if we can find water on the red ",3,3544
"Seven Die in 'Internet Suicide' Pact (Reuters) Reuters - Japanese police said on Tuesday they were\investigating a suspected group suicide involving seven people\who met through the Internet, the latest in a rash of suicides\linked to the Web.",3,3545
"Via Tunes Open-Source Media Player Via Technologies has released a version of the open-source Xine media player that is designed to take advantage of hardware digital video acceleration capabilities in two of the company #39;s PC chipsets, the CN400 and CLE266.",3,3546
"HP Touts Software to Slow Computer Worms (AP) AP - Engineers at Hewlett-Packard Co. are working on ""virus-throttling"" software that they say could slow the spread of Internet-borne viruses and worms.",3,3547
"Toyota, Nissan Join to Standardize Car Electronics (Reuters) Reuters - Toyota Motor Corp. and Nissan Motor Co.\will join hands in a bid to save costs and create an\international standard for the software that operates a car's\electronic systems.",3,3548
"Intel cancels plans for 4GH P4 In the latest change to its product line-up, Intel has cancelled plans to release a 4-gigahertz computer microprocessor, saying it would rely approaches besides faster clock speed to improve the performance of chips.",3,3549
"AOL glitch causes info mix-up Some people who tried to access their personal pages on America Online this weekend found themselves looking at a completely different page instead, the Web giant confirmed on Monday.",3,3550
"Will Blu-ray Zap a Rival DVD Format? Three major movie studios have signed on for Sony #39;s high-definition technology for the discs. But a competitor has drawn big support, too.",3,3551
"Alcatel Spreading DSL Wealth in China Building on a longstanding relationship, Alcatel (Quote, Chart) will help China Telecom deploy 1.3 million DSL (define) lines, the latest in a slew of recent industry deals from emerging markets. ",3,3552
"IBM Rolling Out Biggest WebSphere Update in 2 Years IBM late on Tuesday announced the biggest update of its popular WebSphere business software in two years, adding features such as automatically detecting and fixing problems.",3,3553
Linux Networx signs pact with Novell Company plans to help software companies certify products for SuSE Linux operating system.,3,3554
"AOL to Adapt WebEx Services for AIM Consumers Voice over IP, online presentations, and multiparty video conferencing under consideration.",3,3555
"IBM delivers Power-based servers with Linux IBM will push its Power5 line of servers down into the low end of the market, taking Linux with it, when it unwraps an aggressively priced series of Linux-only systems on Monday that will go up against the offerings of Sun Microsystems and Hewlett-Packard.",3,3556
"McAfee Battles Spyware With Enterprise Add-On McAfee on Monday announced an add-on to its enterprise anti-virus software that boosts spyware protection for businesses. Called McAfee Anti-Spyware Enterprise Edition Module, the add-on integrates with McAfee #39;s ",3,3557
Salmond in fishing policy demand Alex Salmond is to deliver a petition calling on the UK to withdraw from the Common Fisheries Policy.,3,3558
AOL backs away from Microsoft antispam plan  America Online Inc. has decided not to fully support Microsoft's Sender ID spam-fighting plan citing intellectual property concerns from the Internet Engineering Task Force and the open-source community.,3,3559
Game should be pulled I was just shy of a year and a half old when John F. Kennedy was killed by an assassin #39;s bullet 41 years ago this week. But like so many of my generation - the so-called baby boomers - I believe ,3,3560
"Teen accused of making threats about school, possessing weapons A 17-year-old was arrested after authorities received a tip that he was making threats in an online chat room about his high school and fellow students, police said Friday.",3,3561
"Halo 2; Donkey Konga The first Halo game sold quite a few Xboxes (we know a few Xbox owners who don #39;t appear to play any other titles on their consoles), and Halo 2 has already clocked \$125 million in sales -- on its first day in stores.",3,3562
"Microsoft Challenges Rivals With New Online Music Service Microsoft started selling music tracks on its MSN online service, taking on Apple Computer and a host of others in the fast-growing market for digital music.",3,3563
"Scientists Seek Scent of Life in Methane at Mars Sniffing out any whiff of biology on Mars has become a scientific battle of the bands - spectral bands that is. The purported detection of methane in the martian atmosphere by Mars Express, the European ",3,3564
"Google to scan books from UM, other big libraries ANN ARBOR, Mich. Google is trying to establish an online reading room for the University of Michigan library and four other major libraries.",3,3565
Photo: Uncorking a legal challenge Furor over the legalization of out-of-state online alcohol purchases will soon reach the Supreme Court.,3,3566
"The perennial underdog is challenging Intel with a new class of &lt;b&gt;...&lt;/b&gt; For 35 years, Advanced Micro Devices Inc. (AMD ) stood in the shadow of archrival Intel Corp. (INTC ) AMD churned out lower-priced clones of the tech leader #39;s chips and occasionally enjoyed a hit that helped boost its meager profits.",3,3567
"New computer technology replaces mouse control with facial &lt;b&gt;...&lt;/b&gt; HAMISH ROBERTSON: Staying with computers, that world was opened up to many people, especially those with disabilities, by the invention of voice recognition technology.",3,3568
"Microsoft plots next Office release for '05 or '06 A Microsoft vice president confirmed this week that the company intends to ship a new version of Office, referred to internally as Office 12, in the next 12 to 24 months.",3,3569
"Kazaa Court Trial Brings File Swapping to the Judge Kazaa Court Trial Brings File Swapping to the Judge\\Kazaa has had a bumpy ride in the last couple of years. While Kazaa is dropping down users popularity ratings (because of the high rate of bad files), it is high on the potential list of companies to sue of big music ...",3,3570
"Frisky koalas to get hormone implants  quot;It is the same type of contraceptive that is used by human females around the world, quot; said project manager Ian Walker.  quot;But the tricky part.",3,3571
"Relief in Chicago: No More 'Frankenfish' (AP) AP - An anxious search Tuesday of a Chicago harbor turned up no more northern snakeheads, a voracious alien fish that can devastate freshwater ecosystems by gobbling up food and native fish.",3,3572
"Napster Creator Unveils Online Music Technology (Reuters) Reuters - Shawn Fanning, once reviled by\record labels as the creator of renegade song-swap service",3,3573
"Fujitsu and Cisco Form Strategic Alliance Fujitsu Limited and Cisco Systems announced a strategic alliance focusing on routers and switches for the Japanese markets. Specifically, the companies agreed to jointly develop high-end routers and will collaborate ",3,3574
"Sun adds nVidia power to Java Workstations Sun Microsystems has added nVidia Quadro graphics technology to the Java Workstations it detailed last month. The vendor has included the technology in its W1100z and W2100z models, which are based on AMD ",3,3575
"First Look: Roku's Sleek Audio Streamer SoundBridge M2000 eloquently frees your digital tunes from the PC, but it's pricey.",3,3576
"Gartner sees solid server sales Global revenue from server sales climbed to \$11.5 billion in the second quarter, according to new data from Gartner. This represents a 7.7 percent revenue increase over the same period last year, the market researcher said Wednesday.",3,3577
"Tighten Security Now Network attacks are increasing  quot; and at an alarming pace, according to IBM #39;s Global Security Intelligence Services. A report released this week found there were 997 Internet attacks in September ",3,3578
"Feedster Hosts Develoment Contest and Launches Blog Search Feedster Hosts Develoment Contest and Launches Blog Search\\Feedster, the RSS and blog search engine today announced the launch of its developer network and contest for best new applications and uses for its technology. iPods will be awarded to the winners for the best use of Feedster in the following categories: ...",3,3579
"Ocean Survey Finds New Fish, Tuna Migration Routes (Reuters) Reuters - A survey of the world's oceans is\turning up more than two new species of fish a week and\revealing huge trans-ocean migration routes by creatures from\turtles to tuna, scientists say.",3,3580
"Taiwan, Singapore Lead Gov't Online By ELIZABETH ZUCKERMAN    PROVIDENCE, Rhode Island (AP) -- A university study has found Taiwan and Singapore now lead the United States and Canada in providing government services online.    The Brown University survey, in its fourth year, measures the online performance of government in 198 countries...",3,3581
"Cassini flies by to unlock Titan #39;s secrets Titan, the most mysterious of Saturn #39;s moons, could surrender many of its secrets when the Cassini space probe makes its closest - ever approach this week.",3,3582
"Ad Spending Rises, Particularly on the Net A report on advertising spending showed strong growth across most media in the first nine months of the year, with Internet advertising increasing the most.",3,3583
Extortionists hit US credit card firm A US credit card processing firm has been hit by intermittend and large-scale distributed denial-of-service attacks that have disrupted services.,3,3584
"PalmSource Targets Smartphones Looking to compete with the likes of Symbian and Microsoft, PalmSource is unveiling its new operating system geared specifically for the creation of smartphones.",3,3585
"Total Lunar Eclipse to Be Visible Over Series, Most of World At least one thing will happen during 2004 #39;s World Series that #39;s never happened before -- a total lunar eclipse. The moon will begin slipping into the Earth #39;s shadow at about 9:14 pm ",3,3586
South Asia Stares at Looming Water Crisis (Reuters) Reuters - It's been 10 years since farmer\Bhairu Singh saw water in the well on his rocky patch of land\in western India.,3,3587
"Microsoft Vows Fight on Latest Patent Rejection By ALLISON LINN    SEATTLE (AP) -- In a preliminary ruling, the government rejected Microsoft Corp. (MSFT)'s 1996 patent on technology for saving files on computers using easy-to-remember names...",3,3588
"Nevada officials back e-vote systems for primary, general election Nevada election officials are confident that an electronic voting system being used in the Sept. 7 primary and the November election will work as expected, despite a problem that occurred during a demonstration of the technology in California.",3,3589
"Island of the Little People The impact on physical anthropology of the diminutive hominid Homo floresiensis cannot be understated. The discovery in a rock shelter on the Indonesian island of Flores , announced in the ",3,3590
"Studios Support Toshiba #39;s DVD Format Four major motion picture studios will support the HD DVD videodisk format. New Line Cinema, Paramount, Universal and Warner Bros.",3,3591
Siemens Cites Problem With New Phones (AP) AP - Siemens AG said Friday it anticipates unspecified additional costs from a software problem with new mobile phones that has led retailers to suspend sales.,3,3592
"Newly-Discovered Dinosaur May Have Been Stealth Hunter By RANDOLPH E. SCHMID     WASHINGTON (AP) -- The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch...",3,3593
Virgin boss in space tourism bid Virgin boss Sir Richard Branson announces plans to secure the first commercial flights into space.,3,3594
"SAS Institute lures former Red Hat CFO Private data-mining software maker scoops up Kevin Thomson, who resigned from Linux maker in July.",3,3595
EverQuest II begins its retail sojourn North American retailers first to receive Sony #39;s PC MMORPG; Standard and Collectors Editions should start arriving in stores tomorrow.,3,3596
"AMD Introduces 64-Bit Mobile Processor AMD has launched the Mobile AMD Athlon 64 processor, a low-power version of its 32/64-bit chip aimed at the thin-and-light notebook market.",3,3597
"Winter constellations returning to view Nov. 03: Over the next two mornings Venus and Jupiter reach their minimum separation. Tomorrow before dawn they stand 0.8 degree (1 1/2 moon widths) apart, with Venus above and slightly left.",3,3598
"IBM Builds In PC Security (PC World) PC World - SafeKeeper module stores passwords, encryption keys in ThinkCentre desktops.",3,3599
"Telescope Will Have Images 10X Sharper Than Hubble jangobongo writes  quot;After a 20 year struggle, the University of Arizona #39;s \$120 million Large Binocular Telescope was dedicated last week.",3,3600
"Virgin Records enters the music download market Monday Long before Richard Branson dreamed of becoming the latest billionaire with a reality TV show, before he started his cell phone company, his airline and his record label, he sold music from the Virgin Record Shop on Oxford St.",3,3601
"Microsoft still hopes to settle with EC, exec says CANNES, FRANCE -- Microsoft Corp. still hopes to settle with the European Commission over the sanctions ordered against it to correct its anticompetitive behavior, even as its appeal of the case winds its way through the legal channels, a senior company executive said Monday.",3,3602
"Cut n #39; paste and colour codes My system configuration is as follows: Pentium IV - 1.60 GH, 128 MB RAM, Windows XP Pro OS, OXP. NAV2003 updated upto August 09, 2004.",3,3603
Fossil of dinosaurs in sleeping posture found in China Chinese and American scientists have discovered a fossil in northeast China which has provided a first look at dinosaurs #39; bird-like sleep.,3,3604
"Free Mobile Security From Trend Micro The Mobile Security provides anti-virus and anti-spam protection for users of data-centric mobile phones and PDAs. Data-centric mobile devices, according to industry analysts, have become an attractive target ",3,3605
"PalmSource unveils Cobalt OS PalmSource finally unveiled its new OS, version 1.1 of Palm OS Cobalt, as  quot;the first PalmOS designed specifically to support phones quot;.",3,3606
Sony To Begin Mass Production of Full-Color OLED Displays OLED or Organic LED is not made of semiconductors. It #39;s made from carbon-based molecules. That is the key science factor that leads to potentially eliminating LEDs #39; biggest drawback - size.,3,3607
"Zigbee (Almost) Arrives 802.14.5 is one of the many personal area network (PAN) standards around like Bluetooth and ultrawideband (UWB). Like most IEEE 802 standards, the wireless industry knew what the IEEE was doing (or didn #39;t do in the case of UWB) was not enough.",3,3608
"Titanic Finder Fears for Future of Great Wreck (Reuters) Reuters - Undersea tourists and souvenir\hunters are hastening the decay of the Titanic, says U.S.\explorer Bob Ballard who discovered the world's most famous\shipwreck nearly 20 years ago.",3,3609
Dog Medicine Is Recalled at Request of F.D.A. A time-released medication used to prevent heartworm in millions of dogs was recalled after thousands of dogs suffered adverse reactions.,3,3610
"Bloggers Blanket Republican Convention While the GOP doled out credentials for about 15 bloggers to officially cover its convention in New York, it seems every Tom, Dick and Jane is writing from the convention floor, the streets of New York or home computers in basements across America.&lt;BR&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",3,3611
"Bientt de l #39;AMD chez Dell? Dell, premier constructeur de PC au monde, s #39;est toujours refus  quiper ses machines avec autre chose que des processeurs Intel.",3,3612
"Cry foul over NBA Millionaire basketball players want to bounce a Harlem community center where thousands of kids come for after-school help every year, a group charged yesterday.",3,3613
Calif. Air Board Prepares to Vote on Car Emissions (Reuters) Reuters - California pollution regulators\conducted a review on Thursday of a far-reaching proposal to\order the automobile industry to cut greenhouse gas emissions\from new cars and trucks sold in the state.,3,3614
"Small discs for camcorders get the blue light Blu-ray group is developing a smaller version of its technology for portable electronics, aiming to give its format a leg up.",3,3615
"Salesforce.com posts 82 percent rise in revenue Subscription software maker reports jump in third-quarter sales, but sees growth slowing next year.",3,3616
"Titan #39;s First Close-Up This image is one of the closest ever taken of Saturn #39;s hazy moon Titan. It was captured by Cassini #39;s imaging science subsystem on Oct. 26, 2004, as the spacecraft flew by Titan.",3,3617
"Soyuz Landing Delivers Fincke, Padalka to Earth After Six Months &lt;b&gt;...&lt;/b&gt; A Soyuz capsule made a precision landing in Kazakhstan Sunday, safely delivering two Russian cosmonauts and an American astronaut to Earth after several months on the International Space Station.",3,3618
"AMD Offers Gourmet Chip Although the FX-55 runs at 2.6 gigahertz, AMD claims its efficiency makes it a rival of the 4 GHz Pentium processor that Intel dropped from development last week.",3,3619
